ean,nombre,marca,kcal_100g,proteina_100g,hidratos_100g,grasas_100g,rol_principal,grupo_mediterraneo,frecuencia_mediterranea,permitido_comidas,categorias,,,
13478605,Yogur griego fresa,Hacendado,142.0,3.3,14.0,8.1,hidrato,lacteo,regular,"desayuno,media_manana,merienda,postre","Lácteos, Comidas fermentadas, Postres, Productos fermentados de la leche, Postres lácteos, en:Fermented dairy desserts, Yogures, Yogures estilo griego",,,
8480000293312,Bebida de soja sabor vainilla,Hacendado,47.0,3.0,4.5,1.7,hidrato,legumbre,regular,"almuerzo,cena",,,,
8480000349590,Dátiles con hueso,Hacendado,305.0,2.1,68.0,1.0,hidrato,verdura,frecuente,"almuerzo,cena","Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Frutas y verduras y sus productos, Frutas y sus productos, Productos deshidratados, Frutas, Alimentos de origen vegetal deshidratados, Frutas deshidratadas, Dátiles",,,
8480000802538,Bacalao,hacendado,80.0,20.5,0.1,0.5,proteina,pescado,regular,"almuerzo,cena",en:cods,,,
8480000114716,Manzanilla,Hacendado,1.0,0.5,0.5,0.0,"proteina,hidrato",bebida,ocasional,"desayuno,almuerzo,merienda,cena","Alimentos y bebidas de origen vegetal, Bebidas, Bebidas para tomar calientes, Bebidas de origen vegetal, Plantas para infusiones, Manzanilla",,,
8480000707437,Espárragos delgados,Hacendado,13.0,1.3,1.1,0.5,"proteina,hidrato",otros,variable,"almuerzo,cena",,,,
2350944003550,Semicurado cuñitas,Hacendado,421.0,25.0,1.6,35.0,grasa,queso_curado,moderada,"media_manana,almuerzo,merienda,cena",,,,
8480000229946,Mantequilla De Irlanda sin sal,Hacendado,743.0,0.6,0.6,82.0,grasa,otros,variable,"almuerzo,cena",,,,
2350971005282,Queso viejo tostado,Hacendado,474.0,27.0,1.5,40.0,grasa,queso_curado,moderada,"media_manana,almuerzo,merienda,cena",,,,
8480000865021,Crema Curado,Hacendado,271.0,15.0,3.3,22.0,grasa,queso_curado,moderada,"media_manana,almuerzo,merienda,cena",,,,
8480000101518,Zumo Caribe fruta +leche,Hacendado,20.0,0.3,4.5,0.0,hidrato,lacteo,regular,"desayuno,media_manana,merienda,postre",Fruit and milk beverages,,,
8480000180124,Atún en aceite de girasol,Hacendado,286.0,20.0,0.5,23.0,"proteina,grasa",pescado,regular,"almuerzo,cena","Productos del mar, Conservas, Pescados, en:Fatty fishes, Conservas de pescado, Atunes, Atun en conserva, Atún en aceite, Atún en aceite de girasol",,,
8480000613721,Pimiento relleno de carne,Hacendado,112.0,5.7,9.2,5.5,hidrato,verdura,frecuente,"almuerzo,cena","Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Frutas y verduras y sus productos, Verduras y hortalizas y sus productos, Pimientos",,,
2324208027132,Pulpo crudo,Hacendado,53.0,11.0,0.0,1.0,proteina,pescado,regular,"almuerzo,cena","Productos del mar, Pescados",,,
8480000561763,Atun Huevo Tomate,Hacendado,218.4,9.4,22.8,9.6,hidrato,pescado,regular,"almuerzo,cena",,,,
2350944003789,Cuñitas semicuadrado,Hacendado,421.0,25.0,1.6,35.0,grasa,otros,variable,"almuerzo,cena",,,,
8480000839749,Bacalao al pil pil,Hacendado,214.0,9.2,0.0,19.7,grasa,pescado,regular,"almuerzo,cena",en:cods,,,
8480000225511,Tarta Reina,Hacendado,295.0,4.4,44.0,11.0,hidrato,dulce,ocasional,"desayuno,media_manana,almuerzo,merienda,cena,postre",,,,
2350971004476,Viejo tostado,Hacendado,461.0,26.0,1.4,39.0,grasa,otros,variable,"almuerzo,cena",,,,
8480000238269,Nata especial vegetal montar,Hacendado,239.0,0.5,14.0,20.0,grasa,bebida,ocasional,"desayuno,almuerzo,merienda,cena","Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Natas vegetales, Natas vegetales para cocinar",,,
2303024002561,Piña natural a rodajas,Hacendado,46.0,0.5,10.2,0.1,hidrato,fruta,frecuente,"desayuno,media_manana,merienda,postre","Plant-based foods and beverages, Plant-based foods, Fruits and vegetables based foods, Fruits based foods, Fruits, en:pineapple",,,
8480000315045,Huevos grandes L,Hacendado,141.0,12.0,0.7,10.0,"proteina,grasa",huevo,regular,"almuerzo,cena",,,,
8480000118684,CAFE EXPRESSO DESCAIFEINADO MONODOSIS,Hacendado,330.0,14.0,13.0,13.0,"proteina,hidrato,grasa",bebida,ocasional,"desayuno,almuerzo,merienda,cena","Alimentos y bebidas de origen vegetal, Bebidas, Alimentos de origen vegetal, Bebidas para tomar calientes, Cafés, en:Capsules, Capsulas de cafe",,,
2303024002929,Piña natural a rodajas,Hacendado,46.0,0.5,10.2,0.1,hidrato,fruta,frecuente,"desayuno,media_manana,merienda,postre",,,,
8480000220318,Melocotón Light (sin azúcares añadidos*),Hacendado,31.0,0.4,6.8,0.0,hidrato,dulce,ocasional,"desayuno,media_manana,almuerzo,merienda,cena,postre",,,,
2313707007004,Pollo troceado asado,Hacendado,787.0,19.0,0.7,12.0,proteina,carne_blanca,moderada,"almuerzo,cena",,,,
2302835003392,Fiambre de magro adobado de cerdo,Hacendado,104.0,12.2,7.1,3.0,proteina,embutido_ultra,ocasional,"media_manana,almuerzo,merienda,cena","Productos a base de carne,Carnes,Embutidos,Fiambre de magro,Fiambre de magro adobado",,,
8480000114556,Té negro,Hacendado,2.0,0.0,0.0,0.0,,bebida,ocasional,"desayuno,almuerzo,merienda,cena","Alimentos y bebidas de origen vegetal, Bebidas, Bebidas para tomar calientes, Bebidas de origen vegetal, Tés, Tés negros",,,
8480000645197,Mini galletas cacao,Hacendado,333.0,3.4,35.5,19.4,hidrato,dulce,ocasional,"desayuno,media_manana,almuerzo,merienda,cena,postre","Desserts,Frozen foods,Frozen desserts,Ice creams and sorbets,Ice creams,ice cream bars",,,
8480000521804,Crema estilo york,Hacendado,221.0,11.7,7.7,15.9,grasa,otros,variable,"almuerzo,cena",,,,
8480000801517,Bacalao migas saladas,Hacendado,60.0,14.1,0.0,0.4,proteina,pescado,regular,"almuerzo,cena",en:cods,,,
2350439002723,Queso havarti light,Hacendado,252.0,27.0,22.0,15.0,"proteina,hidrato",queso_curado,moderada,"media_manana,almuerzo,merienda,cena","Produits laitiers, Produits fermentés, Produits laitiers fermentés, Fromages, Fromages de vache, en:Danish cheeses, Havarti",,,
2303024002608,Piña natural a rodajas,Hacendado,51.0,0.5,13.5,0.1,hidrato,verdura,frecuente,"almuerzo,cena","Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Conservas, Frutas y verduras y sus productos, Alimentos de origen vegetal en conserva, Frutas y sus productos, Frutas en conserva, Conservas de frutas en zumo, Piña en conserva en zumo",,,
8480000167422,Palmito,Hacendado,29.0,2.2,4.0,0.0,hidrato,bebida,ocasional,"desayuno,almuerzo,merienda,cena","Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Alimentos frescos, Alimentos de origen vegetal frescos, Palmitos",,,
8423466080171,Mandarinas,Hacendado,43.0,0.8,9.0,0.0,hidrato,verdura,frecuente,"almuerzo,cena","Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Frutas y verduras y sus productos, Frutas y sus productos, Frutas, Cítricos, Mandarinas",,,
8480000800534,Sopa miso,Hacendado,553.0,10.1,10.8,4.4,"proteina,hidrato",otros,variable,"almuerzo,cena",,,,
8480000148803,Galletas de trigo espelta,Hacendado,474.0,14.0,53.0,24.0,hidrato,dulce,ocasional,"desayuno,media_manana,almuerzo,merienda,cena,postre",biscuits,,,
8480000861863,Nuggets,Hacendado,283.0,7.1,26.0,17.0,hidrato,embutido_ultra,ocasional,"media_manana,almuerzo,merienda,cena","Productos a base de carne,Preparados de carne,en:Meat alternatives,Carnes vegetales,Empanados,en:Poultry nuggets,Nuggets vegetarianos",,,
63407,Bacalao dorado,Hacendado,263.0,9.3,17.0,17.0,"hidrato,grasa",pescado,regular,"almuerzo,cena",en:cods,,,
2303024002806,Piña natural a rodajas,Hacendado,46.0,0.5,10.2,0.1,hidrato,verdura,frecuente,"almuerzo,cena","Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Frutas y verduras y sus productos, Frutas y sus productos, Frutas, Frutas tropicales, Piñas",,,
8480000114372,Te rojo,Hacendado,2.0,0.0,0.0,0.0,,otros,variable,"almuerzo,cena","Condiments, Vinegars, Wine vinegars, Red wine vinegars, en:teas",,,
8480000209078,Leche Fermentada Con Frutas Del Bosque,Hacendado,93.0,12.0,12.14,3.0,"proteina,hidrato",lacteo,regular,"desayuno,media_manana,merienda,postre","Lácteos, Comidas fermentadas, Postres, Productos fermentados de la leche, Postres lácteos, en:Fermented dairy desserts, Yogures",,,
2383437000194,Panecillo integral,Hacendado,225.0,7.9,48.6,1.4,hidrato,cereal_integral,frecuente,"desayuno,media_manana,almuerzo,merienda,cena","Alimentos y bebidas de origen vegetal,Alimentos de origen vegetal,Cereales y patatas,Panes",,,
2353409009289,Salmón ahumado,"Ubago,Hacendado",244.0,22.0,0.7,17.0,proteina,pescado,regular,"almuerzo,cena","Productos del mar,en:Fishes and their products,Pescados,en:Fatty fishes,Salmóns,Pescado ahumado,Salmones ahumados",,,
8480000362049,Barquillos rellenos de chocolate,Hacendado,476.0,4.9,48.0,20.0,hidrato,dulce,ocasional,"desayuno,media_manana,almuerzo,merienda,cena,postre",en:Botanas  Snacks dulces  Galletas y pasteles  Galletas  Galletas de chocolate  Obleas rellenas,,,
8402001000829,Batido vainilla,Hacendado,51.0,1.9,9.6,0.5,hidrato,lacteo,regular,"desayuno,media_manana,merienda,postre","Bebidas,Lácteos,Bebida lácteas",,,
8480000093646,Fibra sticks,Hacendado,383.0,10.1,74.1,4.1,hidrato,pan_cereal,variable,"desayuno,media_manana,almuerzo,merienda,cena","Alimentos y bebidas de origen vegetal,Alimentos de origen vegetal,Desayunos,Cereales y patatas,Cereales y derivados,Cereales para el desayuno,en:Extruded cereals",,,
8480000635594,Pizza Boloñesa,Hacendado,250.0,14.1,28.0,8.8,hidrato,embutido_ultra,ocasional,"media_manana,almuerzo,merienda,cena","Frozen foods,Meals,Pizzas pies and quiches,Pizzas,Frozen pizzas and pies,Bolognese pizzas,Frozen pizzas",,,
8480000138132,Roditas Chocolate leche,Hacendado,479.0,6.3,63.0,22.0,hidrato,dulce,ocasional,"desayuno,media_manana,almuerzo,merienda,cena,postre","Lanches comida,Lanches doces,Biscoitos e Bolos,en:Biscuits and crackers,Biscoitos,Biscoitos de chocolate",,,
8480000285935,Ice Tea Melocotón,Hacendado,21.0,0.0,4.8,0.0,hidrato,fruta,frecuente,"desayuno,media_manana,merienda,postre","en:Beverages and beverages preparations,Bebidas,Bebidas à base de chá,Chás gelados,en:Peach flavored iced teas",,,
2313710004168,Codillo de cerdo,Hacendado,199.0,17.0,3.0,13.0,proteina,carne_roja,ocasional,"almuerzo,cena","Productos a base de carne,Carnes,codillo de cerdo,Carne de cerdo",,,
8480000285904,Agua Limon,Hacendado,10.0,0.0,2.2,0.0,hidrato,otros,variable,"almuerzo,cena","Beverages,Waters,Flavored waters,Sweetened beverages",,,
8480000070333,Caldo de escudella,Hacendado,17.0,0.5,1.0,0.5,hidrato,otros,variable,"almuerzo,cena","Caldos, Caldos líquidos, en:groceries",,,
8480000682987,Gelatina Sabor Arándanos,Hacendado,10.0,1.9,1.2,0.0,proteina,otros,variable,"almuerzo,cena","Sobremesas,Sobremesas de gelatina",,,
8480000212542,Yogur piña coco,Hacendado,86.0,1.8,14.0,3.1,hidrato,lacteo,regular,"desayuno,media_manana,merienda,postre","Bebidas,Laticínios,Alimentos Fermentados,Produtos lácteos fermentados,Sobremesas,Sobremesas de laticínios,Bebidas lácteas,en:Fermented dairy desserts,Bebidas fermentadas,Iogurtes,Bebidas lácteas fermentadas,Iogurtes líquidos",,,
8480000514035,Queso Flamengo,Hacendado,371.0,23.0,1.9,30.0,grasa,queso_curado,moderada,"media_manana,almuerzo,merienda,cena","Laticínios,Alimentos Fermentados,Produtos lácteos fermentados,Queijos,Queijos em fatias",,,
8480000682932,Gelatina sabor piña 0% azúcares,Hacendado,10.0,1.9,1.2,0.0,proteina,dulce,ocasional,"desayuno,media_manana,almuerzo,merienda,cena,postre","Alimentos e bebidas à base de plantas,Alimentos à base de plantas,Pequenos alomoços,Produtos para barrar,Produtos para barrar à base de plantas,Doces para barrar,Conservas de fruta,Geleias de fruta",,,
8480000682963,Gelatina Sabor Macedonia,Hacendado,59.0,1.6,13.1,0.0,hidrato,otros,variable,"almuerzo,cena","Sobremesas,Sobremesas de gelatina",,,
8402001017148,Aceitunas Negras,Hacendado,125.0,0.5,0.0,13.0,grasa,otros,variable,"almuerzo,cena",,,,
8480000134745,Brotes de ajos,hacendado,29.0,1.5,4.2,0.5,hidrato,verdura,frecuente,"almuerzo,cena",,,,
8480000185808,Bacalao en aceite de oliva,Hacendado,184.0,28.0,0.5,8.0,proteina,aceite_oliva,frecuente,"almuerzo,cena","Frutos do mar,en:Fishes and their products,Peixe,en:Lean fishes,en:Cods",,,
8424465885477,Berlinas Cocoa & Coconut,Hacendado,450.0,7.2,42.0,28.0,hidrato,dulce,ocasional,"desayuno,media_manana,almuerzo,merienda,cena,postre","Botanas,Snacks dulces,Galletas y pasteles,Pasteles,Bolleria,Berlinas",,,
8008207003086,Tiramisú,Hacendado,256.0,4.3,38.0,9.4,hidrato,dulce,ocasional,"desayuno,media_manana,almuerzo,merienda,cena,postre","Lácteos,Botanas,Postres,Snacks dulces,Postres lácteos,Galletas y pasteles,Pasteles",,,
8410376049879,Galleta rellena de chocolate 0%,Hacendado,427.0,5.0,68.0,19.0,hidrato,dulce,ocasional,"desayuno,media_manana,almuerzo,merienda,cena,postre","Botanas,Snacks dulces,Galletas y pasteles,Galletas,Galletas de chocolate,Galletas rellenas",,,
8436021415882,Burger meat vacuno y cerdo,Hacendado,184.0,17.0,2.0,12.0,proteina,carne_roja,ocasional,"almuerzo,cena",,,,
8480000642844,Pina ananas,Hacendado,97.0,0.3,23.0,0.3,hidrato,fruta,frecuente,"desayuno,media_manana,merienda,postre",,,,
8421610028642,Chistorra,Hacendado,400.0,14.0,0.5,35.0,grasa,embutido_ultra,ocasional,"media_manana,almuerzo,merienda,cena","Productos a base de carne,Carnes,Embutidos,Carnes frías",,,
8480000138491,Bebida de avellanas y arroz,Hacendado,50.0,0.6,6.9,2.1,hidrato,frutos_secos,regular,"desayuno,media_manana,merienda,postre","Beverages and beverages preparations, Plant-based foods and beverages, Beverages, Dairy substitutes, Milk substitutes, Plant-based beverages, Plant-based milk alternatives, Mixed plant milks, en:nut-based-drinks",,,
8480000365118,Patatas fritas sabor casero,Hacendado,552.0,6.8,49.0,35.0,hidrato,pan_cereal,variable,"desayuno,media_manana,almuerzo,merienda,cena","es:alimentos-de-origen-vegetal, es:alimentos-y-bebidas-de-origen-vegetal, pt:aperitivos, es:botanas, es:cereales-y-patatas, es:chips-de-patatas-fritas, es:chips-de-patatas-fritas-con-sabores, es:chips-fritos, es:patatas-fritas, es:snacks-salados",,,
8424465885118,Empanada de Pollo y Setas,Hacendado,277.0,7.4,34.0,12.0,hidrato,carne_blanca,moderada,"almuerzo,cena",,,,
8480000152459,Macedonia de frutas en almíbar,Hacendado,69.0,0.4,16.5,0.1,hidrato,fruta,frecuente,"desayuno,media_manana,merienda,postre","Plant-based foods and beverages, Plant-based foods, Fruits and vegetables based foods, Canned foods, Desserts, Canned plant-based foods, Fruits based foods, Canned fruits, Fruit salads, Fruits in syrup, Fruit salads in syrup, en:canned-mixed-fruit-in-syrup",,,
8480000141934,Minis,Hacendado,455.0,5.9,70.0,16.0,hidrato,dulce,ocasional,"desayuno,media_manana,almuerzo,merienda,cena,postre",en:Botanas  Galleta  Galletas y pasteles  Snacks dulces,,,
8480000138477,Bebida de arroz y coco,Hacendado,50.0,0.1,9.0,1.6,hidrato,pan_cereal,variable,"desayuno,media_manana,almuerzo,merienda,cena","Beverages and beverages preparations,Plant-based foods and beverages,Beverages,Plant-based foods,Dairy substitutes,Milk substitutes,Plant-based beverages,Plant-based milk alternatives,Plant-based creams,Plant-based creams for cooking,Coconut milks and creams,Mixed plant milks",,,
8480000612335,Habas finas,Hacendado,70.0,5.8,7.2,0.6,"proteina,hidrato",otros,variable,"almuerzo,cena","Plant-based foods and beverages,Plant-based foods,Fruits and vegetables based foods,Legumes and their products,Legumes,Vegetables based foods,Frozen foods,Vegetables,Fresh foods,Frozen plant-based foods,Fresh plant-based foods,Frozen legumes,Frozen vegetables,Fresh legumes,Fresh vegetables,Broad beans,Fresh broad beans,Frozen broad beans",,,
2350613002488,Gorgonzola,Hacendado,337.0,19.0,0.0,29.0,grasa,otros,variable,"almuerzo,cena",,,,
2350917003259,Queso tierno,Hacendado,372.0,21.0,0.5,32.0,grasa,queso_curado,moderada,"media_manana,almuerzo,merienda,cena",,,,
2352514005025,Solomillos empanados sin gluten,Hacendado,186.0,14.1,14.0,8.2,"proteina,hidrato",carne_blanca,moderada,"almuerzo,cena","Productos a base de carne,Preparados de carne,Pollo y sus productos,en:Chicken preparations,Empanados,Pollo empanado",,,
8480000334428,Snack de gamba,Hacendado,509.0,0.8,66.0,27.0,hidrato,pescado,regular,"almuerzo,cena","Plant-based foods and beverages,Plant-based foods,Snacks,Cereals and potatoes,Salty snacks,Appetizers,Chips and fries,Crisps,Potato crisps,Flavoured potato crisps,Cassava crisps,Prawn cocktail crisps",,,
420660822796,Picos,Hacendado,416.0,11.2,77.7,6.2,hidrato,otros,variable,"almuerzo,cena",,,,
14242,Galletas trigo espelta 0%,Hacendado,422.0,13.0,64.0,16.0,hidrato,dulce,ocasional,"desayuno,media_manana,almuerzo,merienda,cena,postre",,,,
8480000260468,Alubia Carilla,Hacendado,70.0,4.5,10.7,0.4,hidrato,legumbre,regular,"almuerzo,cena","Plant-based foods and beverages,Plant-based foods,Legumes and their products,Canned foods,Legumes,Seeds,Canned plant-based foods,Legume seeds,Pulses,Common beans,Canned legumes,Canned common beans",,,
8480000651600,Carbón dulce,Hacendado,400.0,0.0,100.0,0.0,hidrato,otros,variable,"almuerzo,cena","Snacks, Sweet snacks, Confectioneries, en:festive-foods",,,
8480000206190,Leche fermentada con L.Casei sabor naranja,Hacendado,79.0,2.2,14.5,1.4,hidrato,lacteo,regular,"desayuno,media_manana,merienda,postre","Beverages, Dairies, Fermented foods, Fermented milk products, Desserts, Dairy desserts, Dairy drinks, Fermented dairy desserts, Fermented drinks, Yogurts, Fermented milk drinks, Drinkable-yogurts, en:yogurt-drinks",,,
8480000062765,Mariscos,Hacendado,354.0,11.0,72.0,1.5,hidrato,pan_cereal,variable,"desayuno,media_manana,almuerzo,merienda,cena","Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Cereals and their products, Pastas, Cereal pastas, Durum wheat pasta, Dry durum wheat pasta",,,
8436570760112,,Hacendado,204.0,0.0,50.0,0.4,hidrato,otros,variable,"almuerzo,cena",Harina de coco,,,
8480000063649,Hélices vegetales,Hacendado,353.0,11.2,72.2,1.4,hidrato,otros,variable,"almuerzo,cena","Pâtes alimentaires sèches,Pâtes sèches aromatisées et colorées",,,
8480000610690,Mix Oriental,Hacendado,32.0,2.0,4.5,0.2,hidrato,fruta,frecuente,"desayuno,media_manana,merienda,postre","Alimentos e bebidas à base de plantas,Alimentos à base de plantas,Alimentos à base de frutas e legumes,Alimentos à base de vegetais,Alimentos Congelados,Alimentos à base de plantas congeladas,Legumes congelados",,,
8480000101983,Helado Crema de Nata,Hacendado,268.0,2.5,20.0,20.0,"hidrato,grasa",dulce,ocasional,"desayuno,media_manana,almuerzo,merienda,cena,postre","Postres, Congelados, Postres helados, Helados y sorbetes, Helado",,,
8402001014161,Tártara,Hacendado,482.0,0.9,7.1,50.0,grasa,otros,variable,"almuerzo,cena",,,,
8480000142344,Cookies Finas,Hacendado,480.0,6.0,63.0,22.0,hidrato,dulce,ocasional,"desayuno,media_manana,almuerzo,merienda,cena,postre","Snacks,Sweet snacks,Biscuits and cakes,Biscuits and crackers,Biscuits,Chocolate biscuits,Drop cookies,Chocolate chip cookies",,,
8402001001932,Ice tea zero manga,Hacendado,1.5,0.0,0.1,0.0,hidrato,otros,variable,"almuerzo,cena","Beverages and beverages preparations,Beverages,Tea-based beverages,Iced teas",,,
8480000828361,Pan de molde rústico natural,Hacendado,262.0,9.2,47.0,3.5,hidrato,pan_cereal,variable,"desayuno,media_manana,almuerzo,merienda,cena","es:alimentos-de-origen-vegetal, es:alimentos-y-bebidas-de-origen-vegetal, es:cereales-y-patatas, es:panes, en:sliced-breads",,,
